Month,Day,Hour,DayOfWeek,Holiday,Power,Temperature, 
10,17,7,2,0,54.4624,50.3775, 
10,17,8,2,0,59.2,50.822, 
10,17,9,2,0,63.575,53.7632, 
10,17,10,2,0,66.5995,56.8451, 
10,17,11,2,0,67.8774,61.4383, 
10,17,12,2,0,68.4273,65.9649, 
10,17,13,2,0,69.3931,69.7358, 
10,17,14,2,0,68.3529,71.3212, 
10,17,15,2,0,66.885,72.2547, 
10,17,16,2,0,70.1784,71.1212, 
10,17,17,2,0,77.1884,71.1212, 
10,17,18,2,0,77.8432,71.1212, 
10,17,19,2,0,75.8432,71.1212, 
10,17,20,2,0,73.7614,71.1212, 
10,17,21,2,0,70.1437,70.6767, 
10,17,22,2,0,64.4516,67.9356, 
10,17,23,2,0,58.088,66.0316, 
10,17,24,2,0,53.3909,62.1347, 
10,18,1,3,0,50.2088,59.4381, 
10,18,2,3,0,48.9673,53.0742, 
10,18,3,3,0,48.5741,59.1195, 
10,18,4,3,0,49.2882,58.0527, 
10,18,5,3,0,51.1865,52.4297, 
10,18,6,3,0,59.3379,54.8226, 
10,18,7,3,0,72.9311,54.6003, 
10,18,8,3,0,78.0534,53.7632, 
10,18,9,3,0,78.3328,57.2452, 
10,18,10,3,0,77.4335,64.1276, 
10,18,11,3,0,79.2045,68.3578, 
10,18,12,3,0,75.989,69.4913, 
10,18,13,3,0,75.3697,69.9359, 
10,18,14,3,0,76.6719,72.2547, 
10,18,15,3,0,76.4857,70.0099, 
10,18,16,3,0,80.1145,63.2682, 
10,18,17,3,0,87.6648,60.0604, 
10,18,18,3,0,85.4943,55.9561, 
10,18,19,3,0,83.7139,55.7116, 
10,18,20,3,0,80.6684,60.5049, 
10,18,21,3,0,76.9706,58.9195, 
10,18,22,3,0,70.3283,57.5415, 
10,18,23,3,0,62.9639,55.9561, 
10,18,24,3,0,58.0458,54.5114, 
10,19,1,4,0,55.0828,51.7036, 
10,19,2,4,0,54.3079,46.2732, 
10,19,3,4,0,53.9248,49.244, 
10,19,4,4,0,53.7225,49.4885, 
10,19,5,4,0,56.0314,44.4508, 
10,19,6,4,0,62.5154,44.0062, 
10,19,7,4,0,77.8463,41.6874, 
10,19,8,4,0,84.2308,44.1989, 
10,19,9,4,0,83.9041,52.4297, 
10,19,10,4,0,83.4762,55.0226, 
10,19,11,4,0,85.4239,56.1561, 
10,19,12,4,0,82.5979,56.4006, 
10,19,13,4,0,79.9592,57.786, 
10,19,14,4,0,82.6639,57.3415, 
10,19,15,4,0,81.8275,54.6003, 
10,19,16,4,0,83.8147,53.1409, 
10,19,17,4,0,91.7737,51.5629, 
10,19,18,4,0,87.9145,48.1105, 
10,19,19,4,0,86.2151,42.3986, 
10,19,20,4,0,84.0346,40.0057, 
10,19,21,4,0,80.3389,39.3611, 
10,19,22,4,0,73.012,35.9088, 
10,19,23,4,0,66.1857,36.1533, 
10,19,24,4,0,60.2859,32.249, 
10,20,1,5,0,56.8878,38.2276, 
10,20,2,5,0,56.2275,35.4643, 
10,20,3,5,0,55.3759,33.6344, 
10,20,4,5,0,55.1924,31.56, 
10,20,5,5,0,57.7899,34.3234, 
10,20,6,5,0,64.4482,35.2198, 
10,20,7,5,0,78.1593,32.6935, 
10,20,8,5,0,84.0183,34.9679, 
10,20,9,5,0,83.9545,41.3614, 
10,20,10,5,0,82.9015,49.244, 
10,20,11,5,0,83.5825,50.822, 
10,20,12,5,0,79.5306,53.5632, 
10,20,13,5,0,79.0494,55.2671, 
10,20,14,5,0,82.1214,57.786, 
10,20,15,5,0,81.6486,57.3415, 
10,20,16,5,0,84.8928,54.6003, 
10,20,17,5,0,91.9065,53.3409, 
10,20,18,5,0,87.4716,53.5632, 
10,20,19,5,0,85.6609,54.6003, 
10,20,20,5,0,82.8113,53.3409, 
10,20,21,5,0,79.0148,53.1409, 
10,20,22,5,0,72.1301,52.2074, 
10,20,23,5,0,64.6885,53.252, 
10,20,24,5,0,59.4109,53.0594, 
10,21,1,6,0,56.1116,54.8226, 
10,21,2,6,0,54.8187,55.0226, 
10,21,3,6,0,54.6932,56.1561, 
10,21,4,6,0,54.4008,56.1561, 
10,21,5,6,0,56.4798,56.045, 
10,21,6,6,0,62.9696,55.5264, 
10,21,7,6,0,76.7902,56.4006, 
10,21,8,6,0,81.2875,57.5415, 
10,21,9,6,0,80.8008,57.0896, 
10,21,10,6,0,79.6424,63.446, 
10,21,11,6,0,80.9504,69.9359, 
10,21,12,6,0,77.6857,72.6992, 
10,21,13,6,0,76.6692,74.0846, 
10,21,14,6,0,78.2615,73.8401, 
10,21,15,6,0,77.79,71.5879, 
10,21,16,6,0,78.0844,66.4761, 
10,21,17,6,0,86.1453,63.9646, 
10,21,18,6,0,84.9597,55.9561, 
10,21,19,6,0,83.5394,54.6003, 
10,21,20,6,0,81.5646,52.4519, 
10,21,21,6,0,79.231,47.8586, 
10,21,22,6,0,72.8486,49.933, 
10,21,23,6,0,65.329,46.7251, 
10,21,24,6,0,59.0624,42.3986, 
10,22,1,7,0,56.8063,39.5612, 
10,22,2,7,0,55.7763,37.2868, 
10,22,3,7,0,54.9932,38.6722, 
10,22,4,7,0,55.2227,38.8722, 
10,22,5,7,0,57.2736,40.0057, 
10,22,6,7,0,61.6814,40.6724, 
10,22,7,7,0,72.4781,44.4508, 
10,22,8,7,0,78.2621,44.8953, 
10,22,9,7,0,79.0746,47.8586, 
10,22,10,7,0,78.4154,50.822, 
10,22,11,7,0,79.1174,53.5632, 
10,22,12,7,0,75.7091,55.0226, 
10,22,13,7,0,73.0967,56.045, 
10,22,14,7,0,72.786,55.5264, 
10,22,15,7,0,71.9078,55.9561, 
10,22,16,7,0,73.7137,54.8226, 
10,22,17,7,0,82.2821,55.0004, 
10,22,18,7,0,81.1633,56.1561, 
10,22,19,7,0,79.3433,55.7338, 
10,22,20,7,0,77.1389,53.3409, 
10,22,21,7,0,74.3499,53.3409, 
10,22,22,7,0,69.453,53.5632, 
10,22,23,7,0,63.4726,55.2329, 
10,22,24,7,0,57.7583,58.675, 
10,23,1,1,0,54.5424,55.4153, 
10,23,2,1,0,52.449,55.55, 
10,23,3,1,0,51.7151,61.7415, 
10,23,4,1,0,51.5732,60.7494, 
10,23,5,1,0,52.0791,63.0015, 
10,23,6,1,0,53.0182,63.5724, 
10,23,7,1,0,57.1448,65.3426, 
10,23,8,1,0,62.4971,65.5426, 
10,23,9,1,0,67.5995,66.1912, 
10,23,10,1,0,71.4813,68.4542, 
10,23,11,1,0,73.7618,68.3712, 
10,23,12,1,0,73.7774,68.7505, 
10,23,13,1,0,71.8543,71.8102, 
10,23,14,1,0,68.3527,75.1033, 
10,23,15,1,0,65.2086,72.7733, 
10,23,16,1,0,67.7006,64.9394, 
10,23,17,1,0,72.2567,63.6293, 
10,23,18,1,0,72.1845,58.2305, 
10,23,19,1,0,69.2258,60.3049, 
10,23,20,1,0,67.6787,57.986, 
10,23,21,1,0,65.5755,60.6482, 
10,23,22,1,0,60.5986,63.422, 
10,23,23,1,0,54.0455,63.2682, 
10,23,24,1,0,48.7123,60.5049, 
10,24,1,2,0,46.3608,58.9195, 
10,24,2,2,0,44.0235,57.786, 
10,24,3,2,0,43.3367,57.5415, 
10,24,4,2,0,42.8208,56.1561, 
10,24,5,2,0,43.3812,56.4006, 
10,24,6,2,0,44.3908,57.5415, 
10,24,7,2,0,46.8529,56.4006, 
10,24,8,2,0,50.6561,58.475, 
10,24,9,2,0,55.4669,62.8237, 
10,24,10,2,0,58.9236,65.3426, 
10,24,11,2,0,60.0872,65.7649, 
10,24,12,2,0,58.0474,68.8024, 
10,24,13,2,0,59.2997,72.0102, 
10,24,14,2,0,58.6517,69.4913, 
10,24,15,2,0,58.3888,68.869, 
10,24,16,2,0,59.05,65.0981, 
10,24,17,2,0,63.5291,63.0238, 
10,24,18,2,0,64.19,59.1195, 
10,24,19,2,0,61.7213,58.675, 
10,24,20,2,0,59.5699,55.7338, 
10,24,21,2,0,58.366,53.5632, 
10,24,22,2,0,56.5415,54.6003, 
10,24,23,2,0,53.1717,53.3409, 
10,24,24,2,0,49.3528,53.1409, 
10,25,1,3,1,45.7254,51.5629, 
10,25,2,3,1,43.5401,49.044, 
10,25,3,3,1,42.4481,49.044, 
10,25,4,3,1,42.4239,48.7995, 
10,25,5,3,1,42.8983,46.9696, 
10,25,6,3,1,44.7965,43.584, 
10,25,7,3,1,48.148,39.2945, 
10,25,8,3,1,51.5904,44.1989, 
10,25,9,3,1,55.2474,52.8742, 
10,25,10,3,1,56.2288,58.475, 
10,25,11,3,1,57.365,62.8237, 
10,25,12,3,1,58.1831,65.5426, 
10,25,13,3,1,56.2219,66.6761, 
10,25,14,3,1,53.6951,66.4761, 
10,25,15,3,1,52.7364,64.6536, 
10,25,16,3,1,53.2616,60.5049, 
10,25,17,3,1,60.2353,58.675, 
10,25,18,3,1,61.2815,56.6006, 
10,25,19,3,1,61.0291,58.475, 
10,25,20,3,1,60.0374,55.0226, 
10,25,21,3,1,57.9275,56.4006, 
10,25,22,3,1,54.3767,57.3415, 
10,25,23,3,1,50.0293,55.0226, 
10,25,24,3,1,45.9867,56.1561, 
10,26,1,4,0,43.5301,55.9894, 
10,26,2,4,0,42.2345,54.4565, 
10,26,3,4,0,41.6193,52.2296, 
10,26,4,4,0,41.9675,52.7482, 
10,26,5,4,0,43.2664,52.7482, 
10,26,6,4,0,48.365,53.3409, 
10,26,7,4,0,57.347,55.5526, 
10,26,8,4,0,64.927,63.1571, 
10,26,9,4,0,67.6752,63.4892, 
10,26,10,4,0,69.512,65.3426, 
10,26,11,4,0,72.0626,65.9431, 
10,26,12,4,0,71.3438,60.7494, 
10,26,13,4,0,70.6661,58.0823, 
10,26,14,4,0,71.4028,57.8495, 
10,26,15,4,0,70.8017,58.0527, 
10,26,16,4,0,71.9436,57.786, 
10,26,17,4,0,79.3304,57.786, 
10,26,18,4,0,76.9607,57.786, 
10,26,19,4,0,75.0665,57.786, 
10,26,20,4,0,72.3984,57.9072, 
10,26,21,4,0,68.6058,56.8229, 
10,26,22,4,0,62.311,57.4181, 
10,26,23,4,0,56.136,55.4153, 
10,26,24,4,0,51.1134,52.0074, 
10,27,1,5,0,47.1128,52.0074, 
10,27,2,5,0,46.3848,52.2074, 
10,27,3,5,0,46.2643,53.3409, 
10,27,4,5,0,45.588,53.3409, 
10,27,5,5,0,47.3056,53.3409, 
10,27,6,5,0,52.7714,53.1409, 
10,27,7,5,0,63.3323,52.0074, 
10,27,8,5,0,68.8459,52.0074, 
10,27,9,5,0,71.5294,52.2074, 
10,27,10,5,0,72.9755,53.5632, 
10,27,11,5,0,75.3139,55.0226, 
10,27,12,5,0,74.5005,55.9561, 
10,27,13,5,0,72.8317,54.8226, 
10,27,14,5,0,73.6579,54.8226, 
10,27,15,5,0,73.9142,54.5114, 
10,27,16,5,0,75.4064,52.3926, 
10,27,17,5,0,84.6401,49.933, 
10,27,18,5,0,83.3393,47.1697, 
10,27,19,5,0,81.5742,45.5842, 
10,27,20,5,0,79.8538,44.4508, 
10,27,21,5,0,75.8571,44.2063, 
10,27,22,5,0,69.1879,42.6209, 
10,27,23,5,0,63.9081,41.4874, 
10,27,24,5,0,59.9316,41.0651, 
10,28,1,6,0,52.8424,38.2276, 
10,28,2,6,0,51.765,35.9088, 
10,28,3,6,0,51.6936,36.8423, 
10,28,4,6,0,51.991,35.9088, 
10,28,5,6,0,54.0874,37.0423, 
10,28,6,6,0,59.483,36.8423, 
10,28,7,6,0,69.9808,35.9088, 
10,28,8,6,0,74.8383,37.9091, 
10,28,9,6,0,76.7436,43.1608, 
10,28,10,6,0,80.1276,46.832, 
10,28,11,6,0,81.2358,51.0443, 
10,28,12,6,0,79.6282,55.0226, 
10,28,13,6,0,77.7581,55.9561, 
10,28,14,6,0,78.5737,54.8226, 
10,28,15,6,0,78.2179,54.1114, 
10,28,16,6,0,78.1131,49.9256, 
10,28,17,6,0,85.8845,49.244, 
10,28,18,6,0,84.3043,49.244, 
10,28,19,6,0,82.5667,42.6209, 
10,28,20,6,0,79.6688,41.5763, 
10,28,21,6,0,73.278,41.7689, 
10,28,22,6,0,68.4802,39.8056, 
10,28,23,6,0,64.8183,38.8722, 
10,28,24,6,0,57.1954,39.5612, 
10,29,1,7,0,57.828,36.8423, 
10,29,2,7,0,56.617,35.7088, 
10,29,3,7,0,55.8982,35.4643, 
10,29,4,7,0,56.0942,34.0789, 
10,29,5,7,0,57.4098,33.8344, 
10,29,6,7,0,61.302,32.449, 
10,29,7,7,0,70.9369,32.6935, 
10,29,8,7,0,76.3609,34.5234, 
10,29,9,7,0,81.1194,37.2868, 
10,29,10,7,0,79.8769,38.8722, 
10,29,11,7,0,81.2128,40.0057, 
10,29,12,7,0,79.9981,40.2279, 
10,29,13,7,0,78.2098,41.6874, 
10,29,14,7,0,77.952,42.6209, 
10,29,15,7,0,76.9466,41.0651, 
10,29,16,7,0,77.1706,38.2276, 
10,29,17,7,0,84.3279,35.2198, 
10,29,18,7,0,83.1435,32.449, 
10,29,19,7,0,83.3288,32.249, 
10,29,20,7,0,78.2761,30.2487, 
10,29,21,7,0,74.583,25.9592, 
10,29,22,7,0,69.4635,29.0634, 
10,29,23,7,0,64.616,26.4704, 
10,29,24,7,0,60.412,25.537, 
10,30,1,1,0,57.452,27.0927, 
10,30,2,1,0,57.1953,29.4857, 
10,30,3,1,0,55.2643,29.7301, 
10,30,4,1,0,54.5045,31.1155, 
10,30,5,1,0,55.5883,31.56, 
10,30,6,1,0,56.8732,34.0789, 
10,30,7,1,0,60.7773,34.3234, 
10,30,8,1,0,63.1788,35.9088, 
10,30,9,1,0,68.0915,37.7781, 
10,30,10,1,0,70.5179,34.0789, 
10,30,11,1,0,71.4434,35.9088, 
10,30,12,1,0,71.5512,36.8854, 
10,30,13,1,0,69.634,36.3262, 
10,30,14,1,0,67.0647,38.8476, 
10,30,15,1,0,64.4758,39.2783, 
10,30,16,1,0,65.5663,38.6722, 
10,30,17,1,0,71.8787,38.4277, 
10,30,18,1,0,72.1724,36.5978, 
10,30,19,1,0,70.8749,33.8344, 
10,30,20,1,0,68.0617,32.938, 
10,30,21,1,0,65.0777,36.1533, 
10,30,22,1,0,60.6116,38.8722, 
10,30,23,1,0,53.1505,39.5612, 
10,30,24,1,0,47.7877,36.5978, 
10,31,1,2,0,47.8493,33.6344, 
10,31,2,2,0,47.1479,30.871, 
10,31,3,2,0,46.918,28.4188, 
10,31,4,2,0,46.3474,22.1291, 
10,31,5,2,0,46.3978,21.4327, 
10,31,6,2,0,47.6825,25.7592, 
10,31,7,2,0,50.6035,27.9299, 
10,31,8,2,0,53.7016,26.8927, 
10,31,9,2,0,57.1334,29.4857, 
10,31,10,2,0,59.6927,38.1536, 
10,31,11,2,0,61.6517,45.3398, 
10,31,12,2,0,61.7646,50.622, 
10,31,13,2,0,60.9856,52.2074, 
10,31,14,2,0,59.5914,52.8964, 
10,31,15,2,0,58.6087,50.3775, 
10,31,16,2,0,60.4506,50.1775, 
10,31,17,2,0,68.2802,47.2437, 
10,31,18,2,0,70.3301,36.5978, 
10,31,19,2,0,66.8112,33.6344, 
10,31,20,2,0,63.7675,30.871, 
10,31,21,2,0,61.1808,29.0634, 
10,31,22,2,0,57.9018,26.8927, 
10,31,23,2,0,54.6609,28.1521, 
10,31,24,2,0,52.0382,27.9892, 
11,1,1,3,0,56.876,46, 
11,1,2,3,0,57.2484,46, 
11,1,3,3,0,57.012,45.85, 
11,1,4,3,0,56.3892,44.865, 
11,1,5,3,0,58.6572,43.8612, 
11,1,6,3,0,64.5512,41.935, 
11,1,7,3,0,79.9726,41.75, 
11,1,8,3,0,84.4835,47.065, 
11,1,9,3,0,85.1779,53.82, 
11,1,10,3,0,84.8816,58.365, 
11,1,11,3,0,86.0133,61, 
11,1,12,3,0,82.0185,61.165, 
11,1,13,3,0,80.1874,62.1, 
11,1,14,3,0,82.381,61.635, 
11,1,15,3,0,81.8608,58.535, 
11,1,16,3,0,81.7844,55.18, 
11,1,17,3,0,86.7851,50.935, 
11,1,18,3,0,85.5818,49.535, 
11,1,19,3,0,84.9398,46.765, 
11,1,20,3,0,81.4954,45.715, 
11,1,21,3,0,76.6777,44.5091, 
11,1,22,3,0,69.6669,43.95, 
11,1,23,3,0,64.2529,42.95, 
11,1,24,3,0,61.0141,42.235, 
11,2,1,4,0,58.512,42.7, 
11,2,2,4,0,58.1056,41.465, 
11,2,3,4,0,57.3931,44.1, 
11,2,4,4,0,57.388,44.1, 
11,2,5,4,0,60.4839,44.235, 
11,2,6,4,0,67.4912,44.7, 
11,2,7,4,0,81.1653,42.865, 
11,2,8,4,0,85.9379,42.3423, 
11,2,9,4,0,86.9391,42.65, 
11,2,10,4,0,86.145,41, 
11,2,11,4,0,87.6232,41, 
11,2,12,4,0,83.5386,41.2893, 
11,2,13,4,0,82.5634,43.3, 
11,2,14,4,0,83.3432,45.15, 
11,2,15,4,0,82.2058,45.715, 
11,2,16,4,0,80.1682,43.935, 
11,2,17,4,0,85.148,42.535, 
11,2,18,4,0,86.3631,39.9, 
11,2,19,4,0,84.9386,39.765, 
11,2,20,4,0,82.4613,38.55, 
11,2,21,4,0,77.6775,35.7, 
11,2,22,4,0,69.4327,34, 
11,2,23,4,0,65.1032,34.165, 
11,2,24,4,0,61.174,35.1, 
11,3,1,5,0,58.5854,35.235, 
11,3,2,5,0,58.2153,35.865, 
11,3,3,5,0,58.0321,34.935, 
11,3,4,5,0,57.9216,33.7, 
11,3,5,5,0,60.4256,32, 
11,3,6,5,0,66.0574,31.835, 
11,3,7,5,0,78.7587,31.53, 
11,3,8,5,0,83.8489,35.685, 
11,3,9,5,0,84.9998,39.465, 
11,3,10,5,0,83.6211,41.935, 
11,3,11,5,0,83.8208,41.3, 
11,3,12,5,0,82.3473,43.165, 
11,3,13,5,0,79.3907,43.935, 
11,3,14,5,0,80.3309,42.865, 
11,3,15,5,0,79.5746,42.1, 
11,3,16,5,0,78.9067,41.335, 
11,3,17,5,0,83.9193,37, 
11,3,18,5,0,83.7478,36.715, 
11,3,19,5,0,81.7739,34.635, 
11,3,20,5,0,79.3759,31.535, 
11,3,21,5,0,74.882,29.065, 
11,3,22,5,0,69.7362,29.415, 
11,3,23,5,0,65.1573,26.385, 
11,3,24,5,0,62.1397,27.715, 
11,4,1,6,0,59.0232,26.385, 
11,4,2,6,0,58.0874,28, 
11,4,3,6,0,57.324,27.55, 
11,4,4,6,0,56.5005,25.45, 
11,4,5,6,0,57.25,27.85, 
11,4,6,6,0,58.8427,26.865, 
11,4,7,6,0,63.9147,26.82, 
11,4,8,6,0,70.1306,31.665, 
11,4,9,6,0,74.2861,36.45, 
11,4,10,6,0,76.605,39.6, 
11,4,11,6,0,76.5939,42.865, 
11,4,12,6,0,76.2197,42.535, 
11,4,13,6,0,74.5325,45, 
11,4,14,6,0,73.3336,44.865, 
11,4,15,6,0,72.752,43.635, 
11,4,16,6,0,72.3613,40.7, 
11,4,17,6,0,78.2457,38.415, 
11,4,18,6,0,79.6437,35.385, 
11,4,19,6,0,76.4523,36.55, 
11,4,20,6,0,73.942,33.7, 
11,4,21,6,0,71.0284,31.535, 
11,4,22,6,0,66.3497,28.765, 
11,4,23,6,0,61.5748,28, 
11,4,24,6,0,56.4741,27.415, 
11,5,1,7,0,53.4281,24.4, 
11,5,2,7,0,52.4137,26.1, 
11,5,3,7,0,51.0328,26.385, 
11,5,4,7,0,50.101,28.135, 
11,5,5,7,0,50.0055,28.9, 
11,5,6,7,0,52.2947,29.065, 
11,5,7,7,0,54.5308,30.465, 
11,5,8,7,0,59.2607,34.12, 
11,5,9,7,0,63.5413,40.23, 
11,5,10,7,0,65.1583,42.235, 
11,5,11,7,0,66.0111,43.165, 
11,5,12,7,0,66.227,44.235, 
11,5,13,7,0,65.4423,44.7, 
11,5,14,7,0,64.3236,42.865, 
11,5,15,7,0,62.9007,42.1, 
11,5,16,7,0,64.2065,41.635, 
11,5,17,7,0,71.9053,39, 
11,5,18,7,0,75.3413,38.835, 
11,5,19,7,0,73.4131,37.765, 
11,5,20,7,0,70.7336,36.715, 
11,5,21,7,0,67.2304,35.1, 
11,5,22,7,0,61.1488,35.1, 
11,5,23,7,0,55.835,35.385, 
11,5,24,7,0,52.9445,37, 
11,6,1,1,0,49.4402,37, 
11,6,2,1,0,48.0198,37.135, 
11,6,3,1,0,48.5183,37.9, 
11,6,4,1,0,50.1098,38.065, 
11,6,5,1,0,52.1391,39, 
11,6,6,1,0,61.0572,39, 
11,6,7,1,0,74.9006,39, 
11,6,8,1,0,80.6657,39.135, 
11,6,9,1,0,82.871,39.27, 
11,6,10,1,0,83.7548,46.6, 
11,6,11,1,0,85.5013,50.6, 
11,6,12,1,0,83.6092,54.15, 
11,6,13,1,0,83.0487,55, 
11,6,14,1,0,83.1032,54.85, 
11,6,15,1,0,82.2529,53.565, 
11,6,16,1,0,82.3207,50.47, 
11,6,17,1,0,88.3213,46.765, 
11,6,18,1,0,87.1823,46, 
11,6,19,1,0,84.5699,45.715, 
11,6,20,1,0,81.2739,43.935, 
11,6,21,1,0,76.0185,43, 
11,6,22,1,0,69.1753,42.4, 
11,6,23,1,0,63.9398,38.55, 
11,6,24,1,0,60.3548,35.865, 
11,7,1,2,0,56.4662,34.635, 
11,7,2,2,0,55.8812,32.165, 
11,7,3,2,0,55.1005,32.935, 
11,7,4,2,0,54.8302,31.7, 
11,7,5,2,0,57.3943,30.135, 
11,7,6,2,0,65.2636,30.9, 
11,7,7,2,0,78.2586,31.23, 
11,7,8,2,0,84.9549,34.12, 
11,7,9,2,0,85.2781,40.665, 
11,7,10,2,0,86.1408,45.15, 
11,7,11,2,0,86.2479,46.3, 
11,7,12,2,0,83.3006,48.135, 
11,7,13,2,0,82.3939,49.065, 
11,7,14,2,0,82.4735,50, 
11,7,15,2,0,81.0575,50, 
11,7,16,2,0,81.489,50, 
11,7,17,2,0,87.8194,49.065, 
11,7,18,2,0,85.5887,50, 
11,7,19,2,0,82.6196,50, 
11,7,20,2,0,80.0761,50, 
11,7,21,2,0,74.7227,50, 
11,7,22,2,0,68.1723,50, 
11,7,23,2,0,62.3766,50, 
11,7,24,2,0,58.0135,50, 
11,8,1,3,0,55.1367,50, 
11,8,2,3,0,54.3475,50, 
11,8,3,3,0,53.9176,50, 
11,8,4,3,0,53.2565,50, 
11,8,5,3,0,57.2149,50, 
11,8,6,3,0,64.2242,50, 
11,8,7,3,0,78.3944,50.0692, 
11,8,8,3,0,78.1872,51.5846, 
11,8,9,3,0,82.2517,51.625, 
11,8,10,3,0,83.7488,51.925, 
11,8,11,3,0,85.3694,52.2769, 
11,8,12,3,0,80.8056,53.6, 
11,8,13,3,0,81.3216,53.3812, 
11,8,14,3,0,81.8813,53.6, 
11,8,15,3,0,81.0043,52.935, 
11,8,16,3,0,82.3434,52, 
11,8,17,3,0,88.0476,51.8615, 
11,8,18,3,0,83.0899,52.165, 
11,8,19,3,0,80.626,53.3882, 
11,8,20,3,0,78.0444,53.235, 
11,8,21,3,0,73.4556,54, 
11,8,22,3,0,67.1138,54, 
11,8,23,3,0,61.9334,53.8714, 
11,8,24,3,0,57.3912,54, 
11,9,1,4,0,53.9337,53.92, 
11,9,2,4,0,53.1724,54.15, 
11,9,3,4,0,52.6449,55.1, 
11,9,4,4,0,52.3728,54.707, 
11,9,5,4,0,54.8959,53.9308, 
11,9,6,4,0,62.0099,54, 
11,9,7,4,0,74.2668,54.15, 
11,9,8,4,0,79.589,55.1636, 
11,9,9,4,0,81.8398,57.3, 
11,9,10,4,0,82.5046,59.3, 
11,9,11,4,0,84.0376,60.9419, 
11,9,12,4,0,80.18,63.285, 
11,9,13,4,0,79.9208,65.2, 
11,9,14,4,0,80.3546,67.065, 
11,9,15,4,0,79.2768,67.535, 
11,9,16,4,0,80.7874,64.315, 
11,9,17,4,0,85.585,61, 
11,9,18,4,0,81.0759,60.865, 
11,9,19,4,0,79.4474,59.47, 
11,9,20,4,0,77.0085,55.765, 
11,9,21,4,0,72.5315,55, 
11,9,22,4,0,67.0743,55.435, 
11,9,23,4,0,61.5798,57.6, 
11,9,24,4,0,58.7659,55.765, 
11,10,1,5,0,54.1169,54.415, 
11,10,2,5,0,53.5669,51.4, 
11,10,3,5,0,52.9215,52.935, 
11,10,4,5,0,52.1135,51.7, 
11,10,5,5,0,54.7251,50.165, 
11,10,6,5,0,58.979,51.535, 
11,10,7,5,0,67.0361,54, 
11,10,8,5,0,73.0703,54.15, 
11,10,9,5,0,77.1991,55, 
11,10,10,5,0,77.4736,55.3, 
11,10,11,5,0,78.2658,57.135, 
11,10,12,5,0,76.4601,57.9, 
11,10,13,5,0,75.2168,57.9, 
11,10,14,5,0,74.0921,57.765, 
11,10,15,5,0,72.6024,56.7, 
11,10,16,5,0,73.0409,54.415, 
11,10,17,5,0,79.0648,50.47, 
11,10,18,5,0,79.5686,46.615, 
11,10,19,5,0,76.9979,44.7, 
11,10,20,5,0,74.3629,43.165, 
11,10,21,5,0,71.1831,43.8, 
11,10,22,5,0,65.3107,41.635, 
11,10,23,5,0,60.8238,38.7, 
11,10,24,5,0,58.8062,36.85, 
11,11,1,6,0,56.0402,35.865, 
11,11,2,6,0,55.0214,34.935, 
11,11,3,6,0,54.0309,33.865, 
11,11,4,6,0,53.5795,32.935, 
11,11,5,6,0,53.1118,32.165, 
11,11,6,6,0,55.2923,33.1, 
11,11,7,6,0,58.8007,33.535, 
11,11,8,6,0,62.3091,37.35, 
11,11,9,6,0,67.3283,46.05, 
11,11,10,6,0,69.4378,52.165, 
11,11,11,6,0,71.153,53.235, 
11,11,12,6,0,70.7353,54.15, 
11,11,13,6,0,69.5692,55, 
11,11,14,6,0,68.5765,54.85, 
11,11,15,6,0,68.4098,53.7, 
11,11,16,6,0,70.6592,51.865, 
11,11,17,6,0,76.2297,51.235, 
11,11,18,6,0,77.1231,52, 
11,11,19,6,0,74.5227,51.865, 
11,11,20,6,0,72.6812,51.4, 
11,11,21,6,0,69.5289,53.1, 
11,11,22,6,0,65.97,53.1, 
11,11,23,6,0,61.8955,53.2957, 
11,11,24,6,0,58.0703,53.456, 
11,12,1,7,0,54.8852,53.3045, 
11,12,2,7,0,53.5523,52, 
11,12,3,7,0,53.0623,51.9308, 
11,12,4,7,0,52.9726,51.8615, 
11,12,5,7,0,53.1311,51.9182, 
11,12,6,7,0,54.2234,51.85, 
11,12,7,7,0,56.9449,51.9217, 
11,12,8,7,0,60.3539,52.165, 
11,12,9,7,0,64.982,53.5811, 
11,12,10,7,0,64.0438,53.1, 
11,12,11,7,0,68.7521,53.1882, 
11,12,12,7,0,69.5804,53.5811, 
11,12,13,7,0,69.8776,53.6, 
11,12,14,7,0,68.4636,51.6286, 
11,12,15,7,0,68.1837,48.1509, 
11,12,16,7,0,69.2878,46.4909, 
11,12,17,7,0,75.5455,45.85, 
11,12,18,7,0,75.6397,45, 
11,12,19,7,0,72.4882,45, 
11,12,20,7,0,69.4406,45, 
11,12,21,7,0,65.449,45, 
11,12,22,7,0,60.2216,45, 
11,12,23,7,0,54.8786,44.865, 
11,12,24,7,0,51.5641,44.4, 
11,13,1,1,0,49.1393,44.1, 
11,13,2,1,0,47.9415,44.1, 
11,13,3,1,0,47.7619,44.1, 
11,13,4,1,0,48.3067,44.235, 
11,13,5,1,0,50.734,44.88, 
11,13,6,1,0,57.845,44.7231, 
11,13,7,1,0,71.0634,44.6, 
11,13,8,1,0,77.9603,46.0837, 
11,13,9,1,0,79.0929,46.4, 
11,13,10,1,0,78.6619,48.9, 
11,13,11,1,0,79.7257,49.065, 
11,13,12,1,0,77.6461,50.3273, 
11,13,13,1,0,76.4621,51.865, 
11,13,14,1,0,76.8655,51.1, 
11,13,15,1,0,75.9425,51.1, 
